week_date,region,platform,segment,customer_type,transactions,sales,week_number,month_number,calendar_year,age_band,demographic,avg_transaction
2020-06-29,AFRICA,Shopify,C3,New,279,44246,27,6,2020,Retirees,Couples,158.59
2020-06-29,USA,Shopify,F3,Existing,796,159886,27,6,2020,Retirees,Families,200.86
2020-06-29,CANADA,Shopify,F1,Existing,800,136777,27,6,2020,Young Adults,Families,170.97
2020-06-29,SOUTH AMERICA,Shopify,C3,Existing,95,18645,27,6,2020,Retirees,Couples,196.26
2020-06-29,AFRICA,Shopify,unknown,Guest,5061,871802,27,6,2020,unknown,unknown,172.26
2020-06-29,CANADA,Retail,F1,Existing,25028,1342126,27,6,2020,Young Adults,Families,53.62
2020-06-29,EUROPE,Shopify,F2,Existing,182,36681,27,6,2020,Middle Aged,Families,201.54
2020-06-29,OCEANIA,Retail,F1,Existing,150645,7451077,27,6,2020,Young Adults,Families,49.46
2020-06-29,USA,Retail,C3,Existing,104304,5765543,27,6,2020,Retirees,Couples,55.28
2020-06-29,CANADA,Shopify,F3,Existing,605,115232,27,6,2020,Retirees,Families,190.47
2020-06-29,SOUTH AMERICA,Shopify,C2,Existing,121,25006,27,6,2020,Middle Aged,Couples,206.66
2020-06-29,OCEANIA,Shopify,F3,New,160,25758,27,6,2020,Retirees,Families,160.99
2020-06-29,ASIA,Shopify,unknown,Existing,325,60231,27,6,2020,unknown,unknown,185.33
2020-06-29,OCEANIA,Shopify,F3,Existing,3398,691104,27,6,2020,Retirees,Families,203.39
2020-06-29,SOUTH AMERICA,Retail,F3,Existing,1654,80500,27,6,2020,Retirees,Families,48.67
2020-06-29,USA,Retail,C3,New,44965,1693971,27,6,2020,Retirees,Couples,37.67
2020-06-29,ASIA,Retail,C4,Existing,111751,4991052,27,6,2020,Retirees,Couples,44.66
2020-06-29,AFRICA,Shopify,F3,New,98,15236,27,6,2020,Retirees,Families,155.47
2020-06-29,AFRICA,Retail,F2,New,62534,2205239,27,6,2020,Middle Aged,Families,35.26
2020-06-29,OCEANIA,Retail,F2,New,84654,2773702,27,6,2020,Middle Aged,Families,32.77
2020-06-29,SOUTH AMERICA,Shopify,C1,Existing,66,12326,27,6,2020,Young Adults,Couples,186.76
2020-06-29,USA,Shopify,C4,Existing,149,27727,27,6,2020,Retirees,Couples,186.09
2020-06-29,EUROPE,Retail,unknown,New,3075,134236,27,6,2020,unknown,unknown,43.65
2020-06-29,ASIA,Retail,F3,Existing,386511,19047003,27,6,2020,Retirees,Families,49.28
2020-06-29,OCEANIA,Retail,F1,New,40187,1337460,27,6,2020,Young Adults,Families,33.28
2020-06-29,EUROPE,Shopify,F1,New,6,1403,27,6,2020,Young Adults,Families,233.83
2020-06-29,USA,Shopify,unknown,New,135,20922,27,6,2020,unknown,unknown,154.98
2020-06-29,EUROPE,Retail,unknown,Guest,103102,3597624,27,6,2020,unknown,unknown,34.89
2020-06-29,AFRICA,Retail,C3,Existing,290763,14711185,27,6,2020,Retirees,Couples,50.60
2020-06-29,CANADA,Retail,C3,Existing,62962,3217134,27,6,2020,Retirees,Couples,51.10
2020-06-29,ASIA,Shopify,F3,New,67,10114,27,6,2020,Retirees,Families,150.96
2020-06-29,CANADA,Retail,C4,Existing,29288,1469626,27,6,2020,Retirees,Couples,50.18
2020-06-29,AFRICA,Shopify,F2,Existing,4116,777148,27,6,2020,Middle Aged,Families,188.81
2020-06-29,EUROPE,Shopify,unknown,New,14,3648,27,6,2020,unknown,unknown,260.57
2020-06-29,SOUTH AMERICA,Shopify,F1,New,5,1052,27,6,2020,Young Adults,Families,210.40
2020-06-29,SOUTH AMERICA,Shopify,F3,Existing,31,6210,27,6,2020,Retirees,Families,200.32
2020-06-29,SOUTH AMERICA,Retail,F2,Existing,1341,59917,27,6,2020,Middle Aged,Families,44.68
2020-06-29,CANADA,Retail,F1,New,6755,257850,27,6,2020,Young Adults,Families,38.17
2020-06-29,SOUTH AMERICA,Retail,unknown,Existing,269,9157,27,6,2020,unknown,unknown,34.04
2020-06-29,ASIA,Retail,C4,New,50616,1445099,27,6,2020,Retirees,Couples,28.55
2020-06-29,SOUTH AMERICA,Retail,C1,New,2626,57267,27,6,2020,Young Adults,Couples,21.81
2020-06-29,CANADA,Shopify,unknown,New,83,12589,27,6,2020,unknown,unknown,151.67
2020-06-29,EUROPE,Shopify,C4,Existing,21,4722,27,6,2020,Retirees,Couples,224.86
2020-06-29,ASIA,Shopify,F1,New,155,20418,27,6,2020,Young Adults,Families,131.73
2020-06-29,EUROPE,Retail,unknown,Existing,2888,137688,27,6,2020,unknown,unknown,47.68
2020-06-29,EUROPE,Shopify,F1,Existing,121,26191,27,6,2020,Young Adults,Families,216.45
2020-06-29,ASIA,Shopify,unknown,New,258,38634,27,6,2020,unknown,unknown,149.74
2020-06-29,AFRICA,Shopify,C1,Existing,1533,241820,27,6,2020,Young Adults,Couples,157.74
2020-06-29,OCEANIA,Shopify,F1,Existing,4206,786690,27,6,2020,Young Adults,Families,187.04
2020-06-29,OCEANIA,Retail,unknown,Existing,44045,1778357,27,6,2020,unknown,unknown,40.38
2020-06-29,ASIA,Shopify,C4,New,42,5292,27,6,2020,Retirees,Couples,126.00
2020-06-29,SOUTH AMERICA,Shopify,F1,Existing,68,16778,27,6,2020,Young Adults,Families,246.74
2020-06-29,AFRICA,Retail,unknown,Guest,1570936,44574827,27,6,2020,unknown,unknown,28.37
2020-06-29,CANADA,Shopify,F2,Existing,1296,241198,27,6,2020,Middle Aged,Families,186.11
2020-06-29,AFRICA,Shopify,F3,Existing,2090,423284,27,6,2020,Retirees,Families,202.53
2020-06-29,AFRICA,Retail,C1,New,93846,2316291,27,6,2020,Young Adults,Couples,24.68
2020-06-29,USA,Shopify,C1,New,144,16411,27,6,2020,Young Adults,Couples,113.97
2020-06-29,OCEANIA,Retail,C2,New,106728,2795126,27,6,2020,Middle Aged,Couples,26.19
2020-06-29,USA,Retail,F1,New,11443,446915,27,6,2020,Young Adults,Families,39.06
2020-06-29,EUROPE,Shopify,C2,New,13,1716,27,6,2020,Middle Aged,Couples,132.00
2020-06-29,CANADA,Shopify,C3,New,80,10231,27,6,2020,Retirees,Couples,127.89
2020-06-29,AFRICA,Retail,F3,New,66696,2377430,27,6,2020,Retirees,Families,35.65
2020-06-29,CANADA,Shopify,F2,New,84,12155,27,6,2020,Middle Aged,Families,144.70
2020-06-29,ASIA,Shopify,C1,New,209,24314,27,6,2020,Young Adults,Couples,116.33
2020-06-29,AFRICA,Shopify,C4,Existing,404,73349,27,6,2020,Retirees,Couples,181.56
2020-06-29,EUROPE,Retail,C4,New,1758,74011,27,6,2020,Retirees,Couples,42.10
2020-06-29,ASIA,Shopify,F3,Existing,1552,301370,27,6,2020,Retirees,Families,194.18
2020-06-29,OCEANIA,Shopify,F1,New,294,43148,27,6,2020,Young Adults,Families,146.76
2020-06-29,OCEANIA,Shopify,C1,Existing,2512,425189,27,6,2020,Young Adults,Couples,169.26
2020-06-29,SOUTH AMERICA,Shopify,unknown,Existing,4,522,27,6,2020,unknown,unknown,130.50
2020-06-29,SOUTH AMERICA,Retail,C1,Existing,3109,89148,27,6,2020,Young Adults,Couples,28.67
2020-06-29,CANADA,Retail,F3,New,18114,646402,27,6,2020,Retirees,Families,35.69
2020-06-29,ASIA,Retail,F2,Existing,208790,10023093,27,6,2020,Middle Aged,Families,48.01
2020-06-29,ASIA,Shopify,C1,Existing,1103,171759,27,6,2020,Young Adults,Couples,155.72
2020-06-29,AFRICA,Shopify,unknown,New,263,43036,27,6,2020,unknown,unknown,163.63
2020-06-29,CANADA,Retail,unknown,Existing,7360,327256,27,6,2020,unknown,unknown,44.46
2020-06-29,OCEANIA,Shopify,C3,New,464,70075,27,6,2020,Retirees,Couples,151.02
2020-06-29,AFRICA,Shopify,C4,New,47,7345,27,6,2020,Retirees,Couples,156.28
2020-06-29,SOUTH AMERICA,Retail,F3,New,382,15140,27,6,2020,Retirees,Families,39.63
2020-06-29,USA,Shopify,F2,New,126,20018,27,6,2020,Middle Aged,Families,158.87
2020-06-29,OCEANIA,Shopify,unknown,New,402,64023,27,6,2020,unknown,unknown,159.26
2020-06-29,OCEANIA,Shopify,F2,Existing,5731,1122634,27,6,2020,Middle Aged,Families,195.89
2020-06-29,OCEANIA,Shopify,C4,Existing,659,116461,27,6,2020,Retirees,Couples,176.72
2020-06-29,SOUTH AMERICA,Retail,unknown,New,1311,46236,27,6,2020,unknown,unknown,35.27
2020-06-29,USA,Retail,C1,New,34795,925527,27,6,2020,Young Adults,Couples,26.60
2020-06-29,ASIA,Retail,C1,New,122794,2622381,27,6,2020,Young Adults,Couples,21.36
2020-06-29,AFRICA,Shopify,F1,Existing,2512,450734,27,6,2020,Young Adults,Families,179.43
2020-06-29,OCEANIA,Retail,C4,Existing,154866,7586276,27,6,2020,Retirees,Couples,48.99
2020-06-29,USA,Shopify,C3,Existing,1309,274806,27,6,2020,Retirees,Couples,209.94
2020-06-29,USA,Shopify,C2,Existing,1177,225451,27,6,2020,Middle Aged,Couples,191.55
2020-06-29,CANADA,Retail,C3,New,27979,977652,27,6,2020,Retirees,Couples,34.94
2020-06-29,OCEANIA,Shopify,unknown,Existing,524,98965,27,6,2020,unknown,unknown,188.86
2020-06-29,CANADA,Shopify,C2,Existing,653,112042,27,6,2020,Middle Aged,Couples,171.58
2020-06-29,CANADA,Retail,C2,Existing,23387,1006688,27,6,2020,Middle Aged,Couples,43.04
2020-06-29,AFRICA,Shopify,C2,New,314,47204,27,6,2020,Middle Aged,Couples,150.33
2020-06-29,EUROPE,Retail,C2,New,3049,109276,27,6,2020,Middle Aged,Couples,35.84
2020-06-29,OCEANIA,Retail,unknown,New,76369,2606202,27,6,2020,unknown,unknown,34.13
2020-06-29,USA,Retail,unknown,Existing,12518,611536,27,6,2020,unknown,unknown,48.85
2020-06-29,CANADA,Retail,unknown,New,13659,527320,27,6,2020,unknown,unknown,38.61
2020-06-29,ASIA,Retail,F1,New,29929,970952,27,6,2020,Young Adults,Families,32.44
2020-06-29,AFRICA,Retail,C1,Existing,185169,6755547,27,6,2020,Young Adults,Couples,36.48
2020-06-29,SOUTH AMERICA,Retail,C4,Existing,371,18995,27,6,2020,Retirees,Couples,51.20
2020-06-29,SOUTH AMERICA,Shopify,unknown,Guest,1900,353939,27,6,2020,unknown,unknown,186.28
2020-06-29,USA,Shopify,F3,New,33,5279,27,6,2020,Retirees,Families,159.97
2020-06-29,ASIA,Shopify,C3,New,268,38068,27,6,2020,Retirees,Couples,142.04
2020-06-29,ASIA,Retail,C2,Existing,129170,4830448,27,6,2020,Middle Aged,Couples,37.40
2020-06-29,EUROPE,Shopify,C3,New,8,1653,27,6,2020,Retirees,Couples,206.63
2020-06-29,AFRICA,Shopify,C2,Existing,2231,411142,27,6,2020,Middle Aged,Couples,184.29
2020-06-29,OCEANIA,Retail,C1,Existing,254996,8957686,27,6,2020,Young Adults,Couples,35.13
2020-06-29,EUROPE,Shopify,C1,Existing,90,18095,27,6,2020,Young Adults,Couples,201.06
2020-06-29,SOUTH AMERICA,Retail,F1,New,320,11888,27,6,2020,Young Adults,Families,37.15
2020-06-29,ASIA,Shopify,unknown,Guest,4972,824649,27,6,2020,unknown,unknown,165.86
2020-06-29,USA,Retail,C4,Existing,41532,2254122,27,6,2020,Retirees,Couples,54.27
2020-06-29,CANADA,Retail,C1,New,29262,759575,27,6,2020,Young Adults,Couples,25.96
2020-06-29,USA,Shopify,C1,Existing,668,112466,27,6,2020,Young Adults,Couples,168.36
2020-06-29,CANADA,Retail,C4,New,12731,418727,27,6,2020,Retirees,Couples,32.89
2020-06-29,SOUTH AMERICA,Shopify,C4,Existing,5,1066,27,6,2020,Retirees,Couples,213.20
2020-06-29,AFRICA,Retail,unknown,New,54354,2095525,27,6,2020,unknown,unknown,38.55
2020-06-29,SOUTH AMERICA,Retail,unknown,Guest,401849,16219267,27,6,2020,unknown,unknown,40.36
2020-06-29,AFRICA,Shopify,F1,New,175,26223,27,6,2020,Young Adults,Families,149.85
2020-06-29,CANADA,Retail,C1,Existing,55853,2271507,27,6,2020,Young Adults,Couples,40.67
2020-06-29,USA,Shopify,unknown,Guest,2154,393315,27,6,2020,unknown,unknown,182.60
2020-06-29,EUROPE,Retail,C3,Existing,16137,887139,27,6,2020,Retirees,Couples,54.98
2020-06-29,CANADA,Shopify,F1,New,62,8452,27,6,2020,Young Adults,Families,136.32
2020-06-29,USA,Retail,unknown,New,21153,865037,27,6,2020,unknown,unknown,40.89
2020-06-29,OCEANIA,Shopify,C2,New,627,90369,27,6,2020,Middle Aged,Couples,144.13
2020-06-29,USA,Shopify,F1,New,129,20393,27,6,2020,Young Adults,Families,158.09
2020-06-29,EUROPE,Retail,C1,Existing,14953,652292,27,6,2020,Young Adults,Couples,43.62
2020-06-29,AFRICA,Shopify,unknown,Existing,311,61210,27,6,2020,unknown,unknown,196.82
2020-06-29,AFRICA,Retail,F2,Existing,269488,14395106,27,6,2020,Middle Aged,Families,53.42
2020-06-29,OCEANIA,Retail,F2,Existing,340020,17149423,27,6,2020,Middle Aged,Families,50.44
2020-06-29,ASIA,Retail,C3,New,115918,3508936,27,6,2020,Retirees,Couples,30.27
2020-06-29,CANADA,Shopify,unknown,Guest,1448,247362,27,6,2020,unknown,unknown,170.83
2020-06-29,SOUTH AMERICA,Retail,C2,New,927,28790,27,6,2020,Middle Aged,Couples,31.06
2020-06-29,USA,Retail,F3,New,26140,972030,27,6,2020,Retirees,Families,37.19
2020-06-29,EUROPE,Retail,F2,Existing,14237,851108,27,6,2020,Middle Aged,Families,59.78
2020-06-29,ASIA,Shopify,F2,New,185,26284,27,6,2020,Middle Aged,Families,142.08
2020-06-29,OCEANIA,Shopify,unknown,Guest,9282,1655880,27,6,2020,unknown,unknown,178.40
2020-06-29,AFRICA,Retail,C3,New,110393,3883895,27,6,2020,Retirees,Couples,35.18
2020-06-29,ASIA,Shopify,C2,Existing,2071,362077,27,6,2020,Middle Aged,Couples,174.83
2020-06-29,USA,Retail,F3,Existing,138168,8130575,27,6,2020,Retirees,Families,58.85
2020-06-22,AFRICA,Shopify,C2,New,361,53111,26,6,2020,Middle Aged,Couples,147.12
2020-06-22,EUROPE,Shopify,C2,New,11,3287,26,6,2020,Middle Aged,Couples,298.82
2020-06-22,USA,Shopify,C3,New,164,25281,26,6,2020,Retirees,Couples,154.15
2020-06-22,ASIA,Retail,C3,New,113907,3481797,26,6,2020,Retirees,Couples,30.57
2020-06-22,CANADA,Shopify,unknown,Guest,1526,249776,26,6,2020,unknown,unknown,163.68
2020-06-22,EUROPE,Shopify,F1,New,6,737,26,6,2020,Young Adults,Families,122.83
2020-06-22,EUROPE,Retail,F2,Existing,14404,869867,26,6,2020,Middle Aged,Families,60.39
2020-06-22,SOUTH AMERICA,Shopify,C3,New,21,3941,26,6,2020,Retirees,Couples,187.67
2020-06-22,OCEANIA,Retail,C1,Existing,244792,8857025,26,6,2020,Young Adults,Couples,36.18
2020-06-22,SOUTH AMERICA,Retail,F1,New,236,7787,26,6,2020,Young Adults,Families,33.00
2020-06-22,CANADA,Retail,C1,Existing,54233,2299491,26,6,2020,Young Adults,Couples,42.40
2020-06-22,ASIA,Shopify,F3,New,79,11595,26,6,2020,Retirees,Families,146.77
2020-06-22,EUROPE,Shopify,C4,Existing,17,4780,26,6,2020,Retirees,Couples,281.18
2020-06-22,AFRICA,Retail,C1,Existing,175034,6514327,26,6,2020,Young Adults,Couples,37.22
2020-06-22,ASIA,Shopify,C2,Existing,2007,347475,26,6,2020,Middle Aged,Couples,173.13
2020-06-22,AFRICA,Shopify,F3,New,91,13568,26,6,2020,Retirees,Families,149.10
2020-06-22,USA,Shopify,C3,Existing,1339,279258,26,6,2020,Retirees,Couples,208.56
2020-06-22,CANADA,Retail,F1,New,6481,237650,26,6,2020,Young Adults,Families,36.67
2020-06-22,SOUTH AMERICA,Shopify,F1,Existing,62,14317,26,6,2020,Young Adults,Families,230.92
2020-06-22,CANADA,Retail,C2,Existing,22690,1009206,26,6,2020,Middle Aged,Couples,44.48
2020-06-22,EUROPE,Retail,unknown,New,2831,127033,26,6,2020,unknown,unknown,44.87
2020-06-22,SOUTH AMERICA,Shopify,C4,New,4,659,26,6,2020,Retirees,Couples,164.75
2020-06-22,AFRICA,Retail,F2,Existing,263945,14002069,26,6,2020,Middle Aged,Families,53.05
2020-06-22,SOUTH AMERICA,Shopify,unknown,Guest,1972,374786,26,6,2020,unknown,unknown,190.05
2020-06-22,USA,Retail,unknown,Existing,10964,564571,26,6,2020,unknown,unknown,51.49
2020-06-22,OCEANIA,Shopify,unknown,Existing,534,97556,26,6,2020,unknown,unknown,182.69
2020-06-22,OCEANIA,Retail,C4,Existing,152793,7521785,26,6,2020,Retirees,Couples,49.23
2020-06-22,USA,Retail,F3,New,26205,1006442,26,6,2020,Retirees,Families,38.41
2020-06-22,SOUTH AMERICA,Retail,unknown,Guest,410944,16769158,26,6,2020,unknown,unknown,40.81
2020-06-22,ASIA,Shopify,F2,New,187,27011,26,6,2020,Middle Aged,Families,144.44
2020-06-22,USA,Shopify,F3,New,40,5827,26,6,2020,Retirees,Families,145.68
2020-06-22,EUROPE,Retail,C1,New,4380,136838,26,6,2020,Young Adults,Couples,31.24
2020-06-22,USA,Retail,C4,Existing,40904,2243252,26,6,2020,Retirees,Couples,54.84
2020-06-22,OCEANIA,Shopify,unknown,Guest,9982,1781302,26,6,2020,unknown,unknown,178.45
2020-06-22,EUROPE,Retail,C1,Existing,14564,642126,26,6,2020,Young Adults,Couples,44.09
2020-06-22,ASIA,Retail,C4,Existing,111092,5042513,26,6,2020,Retirees,Couples,45.39
2020-06-22,OCEANIA,Retail,C1,New,152794,3528540,26,6,2020,Young Adults,Couples,23.09
2020-06-22,EUROPE,Shopify,C1,New,9,1280,26,6,2020,Young Adults,Couples,142.22
2020-06-22,AFRICA,Retail,C4,Existing,118238,6056934,26,6,2020,Retirees,Couples,51.23
2020-06-22,ASIA,Retail,F3,Existing,385668,19188715,26,6,2020,Retirees,Families,49.75
2020-06-22,OCEANIA,Retail,F1,New,37612,1268637,26,6,2020,Young Adults,Families,33.73
2020-06-22,AFRICA,Shopify,unknown,Guest,5120,893516,26,6,2020,unknown,unknown,174.51
2020-06-22,CANADA,Shopify,C3,Existing,789,139866,26,6,2020,Retirees,Couples,177.27
2020-06-22,CANADA,Retail,C3,New,27329,959622,26,6,2020,Retirees,Couples,35.11
2020-06-22,ASIA,Shopify,unknown,Existing,312,55252,26,6,2020,unknown,unknown,177.09
2019-08-19,ASIA,Shopify,C4,New,36,5315,34,8,2019,Retirees,Couples,147.64
2020-06-22,SOUTH AMERICA,Shopify,F2,New,6,729,26,6,2020,Middle Aged,Families,121.50
2020-06-22,CANADA,Shopify,F1,Existing,820,136819,26,6,2020,Young Adults,Families,166.85
2020-06-22,SOUTH AMERICA,Shopify,C3,Existing,98,21061,26,6,2020,Retirees,Couples,214.91
2020-06-22,CANADA,Retail,C3,Existing,62004,3224538,26,6,2020,Retirees,Couples,52.01
2020-06-22,OCEANIA,Retail,unknown,Existing,38324,1581679,26,6,2020,unknown,unknown,41.27
2020-06-22,CANADA,Shopify,C1,New,78,9999,26,6,2020,Young Adults,Couples,128.19
2020-06-22,SOUTH AMERICA,Shopify,F2,Existing,46,9466,26,6,2020,Middle Aged,Families,205.78
2020-06-22,CANADA,Retail,C2,New,14160,486932,26,6,2020,Middle Aged,Couples,34.39
2020-06-22,SOUTH AMERICA,Shopify,C2,Existing,141,28570,26,6,2020,Middle Aged,Couples,202.62
2020-06-22,EUROPE,Retail,C2,New,2794,110201,26,6,2020,Middle Aged,Couples,39.44
2020-06-22,CANADA,Retail,F2,New,16745,602021,26,6,2020,Middle Aged,Families,35.95
2020-06-22,USA,Retail,C3,Existing,103084,5870994,26,6,2020,Retirees,Couples,56.95
2020-06-22,OCEANIA,Shopify,F3,Existing,3665,742634,26,6,2020,Retirees,Families,202.63
2020-06-22,USA,Retail,F1,New,10864,434808,26,6,2020,Young Adults,Families,40.02
2020-06-22,OCEANIA,Retail,C2,New,101603,2780044,26,6,2020,Middle Aged,Couples,27.36
2020-06-22,ASIA,Retail,C2,New,80653,2159960,26,6,2020,Middle Aged,Couples,26.78
2020-06-22,ASIA,Shopify,unknown,Guest,4731,802181,26,6,2020,unknown,unknown,169.56
2020-06-22,OCEANIA,Retail,C3,New,143841,4623876,26,6,2020,Retirees,Couples,32.15
2020-06-22,OCEANIA,Shopify,F3,New,160,26612,26,6,2020,Retirees,Families,166.33
2020-06-22,OCEANIA,Shopify,F1,Existing,4290,790128,26,6,2020,Young Adults,Families,184.18
2020-06-22,EUROPE,Retail,F1,New,943,41141,26,6,2020,Young Adults,Families,43.63
2020-06-22,ASIA,Shopify,C4,New,43,6121,26,6,2020,Retirees,Couples,142.35
2020-06-22,SOUTH AMERICA,Shopify,C1,New,18,2224,26,6,2020,Young Adults,Couples,123.56
2020-06-22,CANADA,Shopify,F2,New,77,11445,26,6,2020,Middle Aged,Families,148.64
2020-06-22,USA,Shopify,unknown,Existing,132,23548,26,6,2020,unknown,unknown,178.39
2020-06-22,ASIA,Shopify,F1,New,152,18256,26,6,2020,Young Adults,Families,120.11
2020-06-22,ASIA,Shopify,unknown,New,269,41314,26,6,2020,unknown,unknown,153.58
2020-06-22,EUROPE,Shopify,F1,Existing,152,33053,26,6,2020,Young Adults,Families,217.45
2020-06-22,EUROPE,Retail,unknown,Existing,2556,123662,26,6,2020,unknown,unknown,48.38
2020-06-22,USA,Shopify,C2,Existing,1313,251028,26,6,2020,Middle Aged,Couples,191.19
2020-06-22,AFRICA,Retail,C3,New,106106,3755213,26,6,2020,Retirees,Couples,35.39
2020-06-22,SOUTH AMERICA,Retail,F3,New,302,11832,26,6,2020,Retirees,Families,39.18
2020-06-22,USA,Shopify,C4,New,17,2353,26,6,2020,Retirees,Couples,138.41
2020-06-22,AFRICA,Retail,C2,New,53823,1645958,26,6,2020,Middle Aged,Couples,30.58
2020-06-22,ASIA,Retail,F3,New,81692,2538165,26,6,2020,Retirees,Families,31.07
2020-06-22,AFRICA,Shopify,C3,New,277,42700,26,6,2020,Retirees,Couples,154.15
2020-06-22,ASIA,Retail,C2,Existing,124576,4749717,26,6,2020,Middle Aged,Couples,38.13
2020-06-22,EUROPE,Shopify,C3,New,10,2889,26,6,2020,Retirees,Couples,288.90
2020-06-22,USA,Retail,C2,Existing,42233,2114099,26,6,2020,Middle Aged,Couples,50.06
2020-06-22,AFRICA,Retail,unknown,Existing,29173,1280621,26,6,2020,unknown,unknown,43.90
2020-06-22,USA,Shopify,C4,Existing,171,31912,26,6,2020,Retirees,Couples,186.62
2020-06-22,OCEANIA,Retail,F2,New,83503,2848367,26,6,2020,Middle Aged,Families,34.11
2020-06-22,AFRICA,Shopify,unknown,Existing,294,53989,26,6,2020,unknown,unknown,183.64
2020-06-22,CANADA,Shopify,C2,New,82,11169,26,6,2020,Middle Aged,Couples,136.21
2020-06-22,EUROPE,Shopify,F3,Existing,106,25912,26,6,2020,Retirees,Families,244.45
2020-06-22,USA,Retail,F3,Existing,139327,8454874,26,6,2020,Retirees,Families,60.68
2020-06-22,SOUTH AMERICA,Retail,F3,Existing,1346,66085,26,6,2020,Retirees,Families,49.10
2020-06-22,CANADA,Shopify,F3,Existing,643,124844,26,6,2020,Retirees,Families,194.16
2020-06-22,ASIA,Shopify,F3,Existing,1589,306177,26,6,2020,Retirees,Families,192.69
2020-06-22,OCEANIA,Shopify,F1,New,277,39105,26,6,2020,Young Adults,Families,141.17
2020-06-22,AFRICA,Shopify,F3,Existing,2132,433866,26,6,2020,Retirees,Families,203.50
2020-06-22,EUROPE,Retail,unknown,Guest,107449,3685864,26,6,2020,unknown,unknown,34.30
2020-06-22,CANADA,Shopify,F3,New,24,3235,26,6,2020,Retirees,Families,134.79
2020-06-22,SOUTH AMERICA,Shopify,C2,New,44,8112,26,6,2020,Middle Aged,Couples,184.36
2020-06-22,EUROPE,Shopify,F3,New,2,460,26,6,2020,Retirees,Families,230.00
2020-06-22,USA,Retail,unknown,Guest,556769,17475466,26,6,2020,unknown,unknown,31.39
2020-06-22,AFRICA,Shopify,C2,Existing,2304,425159,26,6,2020,Middle Aged,Couples,184.53
2020-06-22,AFRICA,Retail,unknown,Guest,1619943,46548966,26,6,2020,unknown,unknown,28.73
2020-06-22,CANADA,Shopify,F2,Existing,1376,249388,26,6,2020,Middle Aged,Families,181.24
2020-06-22,USA,Retail,F2,Existing,92530,5338752,26,6,2020,Middle Aged,Families,57.70
2020-06-22,USA,Shopify,C1,Existing,717,125293,26,6,2020,Young Adults,Couples,174.75
2020-06-22,CANADA,Shopify,C1,Existing,552,86670,26,6,2020,Young Adults,Couples,157.01
2020-06-22,OCEANIA,Shopify,F2,Existing,6495,1280381,26,6,2020,Middle Aged,Families,197.13
2020-06-22,USA,Retail,C2,New,24706,889002,26,6,2020,Middle Aged,Couples,35.98
2020-06-22,ASIA,Retail,F2,Existing,208352,9964700,26,6,2020,Middle Aged,Families,47.83
2020-06-22,USA,Shopify,F2,New,135,22528,26,6,2020,Middle Aged,Families,166.87
2020-06-22,AFRICA,Retail,F1,New,20989,751926,26,6,2020,Young Adults,Families,35.82
2020-06-22,OCEANIA,Retail,unknown,Guest,2496984,66049652,26,6,2020,unknown,unknown,26.45
2020-06-22,ASIA,Shopify,F1,Existing,1929,329532,26,6,2020,Young Adults,Families,170.83
2020-06-22,SOUTH AMERICA,Retail,unknown,Existing,193,7612,26,6,2020,unknown,unknown,39.44
2020-06-22,SOUTH AMERICA,Retail,C1,New,2282,48496,26,6,2020,Young Adults,Couples,21.25
2020-06-22,SOUTH AMERICA,Retail,C1,Existing,2928,83007,26,6,2020,Young Adults,Couples,28.35
2020-06-22,OCEANIA,Retail,F2,Existing,341906,17876981,26,6,2020,Middle Aged,Families,52.29
2020-06-22,OCEANIA,Shopify,C1,Existing,2613,439785,26,6,2020,Young Adults,Couples,168.31
2020-06-22,EUROPE,Shopify,F2,Existing,198,42418,26,6,2020,Middle Aged,Families,214.23
