"travel_code","user_code","hotel_name","city","state","stay_duration","price","total","checkin_date","checkout_date"
18753,185,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-07-02","2020-07-03"
18755,185,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-07-16","2020-07-18"
18756,185,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-07-23","2020-07-27"
18764,185,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-09-17","2020-09-18"
18770,185,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-10-29","2020-11-02"
18771,185,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-11-05","2020-11-06"
18786,185,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-02-18","2021-02-21"
18787,185,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-02-25","2021-02-28"
18790,185,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-03-18","2021-03-21"
18792,185,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-04-01","2021-04-05"
18795,185,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-04-22","2021-04-25"
18796,185,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-04-29","2021-05-02"
18802,185,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-06-10","2021-06-14"
18810,185,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-08-05","2021-08-08"
18816,185,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2021-09-16","2021-09-20"
18821,185,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-10-21","2021-10-25"
18825,185,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-11-18","2021-11-20"
18827,185,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-12-02","2021-12-04"
18831,185,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-12-30","2022-01-02"
18832,185,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-01-06","2022-01-08"
18834,185,"Hotel K","Salvador ","BH",3,"263.41","790.23","2022-01-20","2022-01-23"
18835,185,"Hotel BD","Natal ","RN",2,"242.88","485.76","2022-01-27","2022-01-29"
18842,185,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-03-17","2022-03-19"
18846,186,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2019-10-10","2019-10-11"
18848,186,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2019-10-24","2019-10-28"
18849,186,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2019-10-31","2019-11-01"
18856,186,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-12-19","2019-12-22"
18859,186,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-01-09","2020-01-13"
18860,186,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-01-16","2020-01-18"
18865,186,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-02-20","2020-02-24"
18872,186,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-04-09","2020-04-11"
18874,186,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-04-23","2020-04-24"
18879,186,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-05-28","2020-06-01"
18880,186,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-06-04","2020-06-06"
18881,186,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-06-11","2020-06-14"
18882,186,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-06-18","2020-06-21"
18887,186,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-07-23","2020-07-26"
18890,186,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-08-13","2020-08-16"
18893,186,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-09-03","2020-09-04"
18898,186,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-10-08","2020-10-12"
18899,186,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-10-15","2020-10-18"
18907,186,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-12-10","2020-12-11"
18911,186,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2021-01-07","2021-01-11"
18914,186,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-01-28","2021-01-31"
18916,186,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-02-11","2021-02-15"
18917,186,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-02-18","2021-02-22"
18918,186,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-02-25","2021-02-27"
18920,186,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2021-03-11","2021-03-15"
18923,186,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-04-01","2021-04-05"
18925,186,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-04-15","2021-04-16"
18926,186,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-04-22","2021-04-25"
18928,186,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-05-06","2021-05-08"
18932,186,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-06-03","2021-06-07"
18933,186,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-06-10","2021-06-13"
18936,186,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-07-01","2021-07-05"
18946,186,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-09-09","2021-09-13"
18947,186,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-09-16","2021-09-18"
18954,186,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-11-04","2021-11-08"
18963,186,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2022-01-06","2022-01-08"
18965,186,"Hotel K","Salvador ","BH",1,"263.41","263.41","2022-01-20","2022-01-21"
18966,186,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-01-27","2022-01-31"
18967,186,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-02-03","2022-02-06"
18969,186,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-02-17","2022-02-20"
18973,186,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2022-03-17","2022-03-20"
18975,186,"Hotel K","Salvador ","BH",1,"263.41","263.41","2022-03-31","2022-04-01"
18977,186,"Hotel BD","Natal ","RN",2,"242.88","485.76","2022-04-14","2022-04-16"
18980,186,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2022-05-05","2022-05-06"
18985,186,"Hotel AU","Recife ","PE",1,"312.83","312.83","2022-06-09","2022-06-10"
18987,186,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-06-23","2022-06-26"
18995,186,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2022-08-18","2022-08-20"
19002,186,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2022-10-06","2022-10-08"
19003,186,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2022-10-13","2022-10-17"
19006,186,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-11-03","2022-11-06"
19008,186,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2022-11-17","2022-11-18"
19013,186,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-12-22","2022-12-23"
19014,186,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2022-12-29","2022-12-31"
19017,187,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2019-10-10","2019-10-12"
19021,187,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2019-11-07","2019-11-08"
19032,187,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-01-23","2020-01-25"
19042,187,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-04-02","2020-04-05"
19043,187,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-04-09","2020-04-12"
19046,187,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-04-30","2020-05-03"
19048,187,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-05-14","2020-05-17"
19051,187,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-06-04","2020-06-07"
19054,187,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-06-25","2020-06-26"
19056,187,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-07-09","2020-07-12"
19058,187,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-07-23","2020-07-24"
19061,187,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-08-13","2020-08-15"
19065,187,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-09-10","2020-09-12"
19066,187,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-09-17","2020-09-21"
19069,187,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-10-08","2020-10-10"
19072,187,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-10-29","2020-10-30"
19076,187,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-11-26","2020-11-30"
19077,187,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-12-03","2020-12-05"
19079,187,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-12-17","2020-12-20"
19084,187,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-01-21","2021-01-22"
19088,187,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-02-18","2021-02-20"
19092,187,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-03-18","2021-03-22"
19093,187,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-03-25","2021-03-26"
19094,187,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-04-01","2021-04-03"
19099,187,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-05-06","2021-05-07"
19100,187,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-05-13","2021-05-14"
19103,187,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-06-03","2021-06-07"
19105,187,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-06-17","2021-06-18"
19107,187,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-07-01","2021-07-03"
19108,187,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-07-08","2021-07-11"
19109,187,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-07-15","2021-07-17"
19111,187,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-07-29","2021-07-31"
19114,187,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2021-08-19","2021-08-21"
19119,187,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-09-23","2021-09-24"
19120,187,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-09-30","2021-10-03"
19122,187,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-10-14","2021-10-16"
19129,187,"Hotel BD","Natal ","RN",3,"242.88","728.64","2021-12-02","2021-12-05"
19136,187,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2022-01-20","2022-01-22"
19138,187,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2022-02-03","2022-02-07"
19139,187,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-02-10","2022-02-14"
19142,187,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2022-03-03","2022-03-04"
19144,187,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-03-17","2022-03-21"
19146,187,"Hotel BD","Natal ","RN",4,"242.88","971.52","2022-03-31","2022-04-04"
19155,187,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-06-02","2022-06-05"
19156,187,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-06-09","2022-06-12"
19161,187,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-07-14","2022-07-15"
19165,187,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-08-11","2022-08-13"
19169,188,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2019-09-26","2019-09-28"
19171,188,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2019-10-10","2019-10-12"
19172,188,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2019-10-17","2019-10-19"
19180,188,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2019-12-12","2019-12-14"
19190,188,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-02-20","2020-02-23"
19191,188,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-02-27","2020-03-01"
19193,188,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-03-12","2020-03-16"
19195,188,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-03-26","2020-03-29"
19198,188,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-04-16","2020-04-20"
19202,188,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-05-14","2020-05-17"
19203,188,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-05-21","2020-05-22"
19207,188,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-06-18","2020-06-21"
19211,188,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-07-16","2020-07-17"
19218,188,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-09-03","2020-09-07"
19219,188,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-09-10","2020-09-12"
19221,188,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-09-24","2020-09-25"
19223,188,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-10-08","2020-10-09"
19224,188,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-10-15","2020-10-17"
19225,188,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-10-22","2020-10-24"
19226,188,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-10-29","2020-11-01"
19227,188,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-11-05","2020-11-09"
19229,188,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-11-19","2020-11-23"
19233,188,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-12-17","2020-12-19"
19239,188,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-01-28","2021-01-31"
19240,188,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-02-04","2021-02-06"
19247,188,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-03-25","2021-03-27"
19250,188,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-04-15","2021-04-18"
19254,188,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-05-13","2021-05-17"
19255,188,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-05-20","2021-05-21"
19256,188,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-05-27","2021-05-30"
19261,188,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-07-01","2021-07-02"
19266,188,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2021-08-05","2021-08-06"
19278,188,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-10-28","2021-11-01"
19280,188,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2021-11-11","2021-11-14"
19282,188,"Hotel BD","Natal ","RN",3,"242.88","728.64","2021-11-25","2021-11-28"
19287,188,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-12-30","2022-01-03"
19293,189,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-10-31","2019-11-03"
19297,189,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2019-11-28","2019-12-02"
19298,189,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2019-12-05","2019-12-07"
19311,189,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-03-05","2020-03-07"
19324,189,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-06-04","2020-06-06"
19326,189,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-06-18","2020-06-22"
19331,189,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-07-23","2020-07-25"
19339,189,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-09-17","2020-09-19"
19344,189,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-10-22","2020-10-24"
19345,189,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-10-29","2020-10-31"
19346,189,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-11-05","2020-11-07"
19348,189,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-11-19","2020-11-20"
19350,189,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-12-03","2020-12-07"
19354,189,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-12-31","2021-01-03"
19358,189,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-01-28","2021-02-01"
19362,189,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2021-02-25","2021-03-01"
19363,189,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-03-04","2021-03-06"
19372,189,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-05-06","2021-05-08"
19374,189,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-05-20","2021-05-22"
19383,189,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-07-22","2021-07-26"
19386,189,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-08-12","2021-08-13"
19387,189,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-08-19","2021-08-20"
19388,189,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-08-26","2021-08-27"
19392,189,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-09-23","2021-09-25"
19393,189,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-09-30","2021-10-02"
19399,189,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-11-11","2021-11-13"
19407,189,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2022-01-06","2022-01-09"
19408,189,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2022-01-13","2022-01-17"
19410,189,"Hotel BD","Natal ","RN",1,"242.88","242.88","2022-01-27","2022-01-28"
19414,189,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2022-02-24","2022-02-28"
19420,189,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2022-04-07","2022-04-08"
19421,189,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-04-14","2022-04-17"
19426,189,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2022-05-19","2022-05-23"
19428,189,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-06-02","2022-06-04"
19430,189,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2022-06-16","2022-06-20"
19434,189,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2022-07-14","2022-07-15"
19436,189,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-07-28","2022-07-30"
19440,189,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2022-08-25","2022-08-26"
19442,189,"Hotel BD","Natal ","RN",1,"242.88","242.88","2022-09-08","2022-09-09"
19443,189,"Hotel K","Salvador ","BH",3,"263.41","790.23","2022-09-15","2022-09-18"
19450,189,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-11-03","2022-11-06"
19451,189,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2022-11-10","2022-11-13"
19452,189,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2022-11-17","2022-11-21"
19457,189,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2022-12-22","2022-12-25"
19460,189,"Hotel AU","Recife ","PE",1,"312.83","312.83","2023-01-12","2023-01-13"
19464,189,"Hotel K","Salvador ","BH",1,"263.41","263.41","2023-02-09","2023-02-10"
19471,189,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2023-03-30","2023-04-01"
19472,189,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2023-04-06","2023-04-08"
19475,189,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2023-04-27","2023-05-01"
19479,189,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2023-05-25","2023-05-29"
19480,190,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-09-26","2019-09-29"
19485,190,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2019-10-31","2019-11-04"
19494,190,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-01-02","2020-01-06"
19496,190,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-01-16","2020-01-19"
19499,190,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-02-06","2020-02-10"
19508,190,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-04-09","2020-04-12"
19512,190,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-05-07","2020-05-11"
19516,190,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-06-04","2020-06-05"
19518,190,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-06-18","2020-06-19"
19521,191,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2019-10-10","2019-10-12"
19523,191,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2019-10-24","2019-10-25"
19527,191,"Hotel AU","Recife ","PE",2,"312.83","625.66","2019-11-21","2019-11-23"
19531,191,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2019-12-19","2019-12-22"
19532,191,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2019-12-26","2019-12-28"
19534,191,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2020-01-09","2020-01-13"
19540,191,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-02-20","2020-02-21"
19543,191,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-03-12","2020-03-13"
19547,191,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-04-09","2020-04-13"
19548,191,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-04-16","2020-04-17"
19553,191,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-05-21","2020-05-22"
19556,191,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-06-11","2020-06-13"
19559,191,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-07-02","2020-07-06"
19561,191,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2020-07-16","2020-07-20"
19566,191,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-08-20","2020-08-24"
19569,191,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-09-10","2020-09-12"
19570,191,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2020-09-17","2020-09-19"
19579,191,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2020-11-19","2020-11-21"
19580,191,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-11-26","2020-11-28"
19583,191,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-12-17","2020-12-19"
19585,191,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-12-31","2021-01-03"
19586,191,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-01-07","2021-01-08"
19587,191,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-01-14","2021-01-17"
19590,191,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-02-04","2021-02-06"
19595,191,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-03-11","2021-03-13"
